Id,Predicted
33808,364321.2
93857,396514.78
132978,546039.67
127344,443243.06
8792,283680.65
39141,540999.14
137286,414229.15
51994,316439.95
43852,485025.12
11249,410866.48
39656,378779.14
18216,363818.47
70705,550770.59
13860,370988.23
19240,278774.45
54756,304863.01
112966,402022.08
115776,323585.37
176127,625557.5
126101,676415.1
116728,446274.61
97501,596916.67
65139,462974.13
19672,333319.18
90948,355761.88
122085,499586.1
84267,705153.99
175341,551187.5
7582,315183.53
160159,465741.55
124487,368118.51
82235,354040.77
119961,387080.95
129953,431763.68
161495,653187.66
94672,562084.36
73269,480669.26
162729,407661.04
146115,496681.24
46838,322219.88
115279,451644.27
105200,309828.34
163386,466135.76
185879,689943.72
17577,287787.32
183648,572064.49
5853,332052.94
137305,365544.55
69550,451295.27
135392,502592.34
160783,477257.49
173963,415576.67
143430,489595.18
15718,296914.85
21041,286548.09
114372,628822.04
21544,446537.48
160409,430062.06
90030,408093.72
72429,450330.63
1842,217321.56
179577,644448.6
131092,377707.37
165756,533746.29
119167,384463.47
60333,285214.62
137228,448393.56
153525,467954.03
89730,380739.69
139196,385883.9
98194,364879.27
36034,266849.06
150836,565753.08
114041,437601.68
14494,371468.88
173130,579227.4
127819,416008.65
159751,565415.07
138367,395276.09
93312,617068.37
83970,431195.6
18696,304527.37
36191,318386.3
76267,356871.35
134099,514014.17
93100,440914.98
55119,549722.66
36130,361042.18
89585,483077.87
113673,421488.27
39756,357595.62
48643,360211.89
41961,300373.08
13747,304232.98
96969,454233.04
113943,391411.26
123134,506141.13
139058,450099.52
82257,389075.24
136075,486645.57
137615,478816.87
90373,527568.13
91233,311153.67
92044,372352.82
107730,407059.1
170617,543525.64
125746,406280.08
16531,298086.6
46203,304093.8
51883,332346.39
100013,396505.49
104100,457403.84
57965,385470.97
66906,310270.83
80711,503882.16
162092,571283.67
63996,702150.33
131279,530573.28
92979,360904.65
154767,522426.16
172333,527254.01
184731,575255.83
125452,428172.86
82237,339631.01
80802,374344.35
33689,268722.71
147140,397561.03
94883,347738.24
139347,426932.11
141998,427274.93
62192,403666.21
135519,491749.73
156295,462365.25
102923,543042.28
119955,401814.49
180176,695453.19
123033,406146.14
130759,701161.85
174735,528301.14
17076,351864.93
18241,468644.51
163559,433854.48
174245,656778.6
21111,376431.86
73941,573342.63
40189,312650.05
105615,355739.29
40055,349925.55
124639,492883.4
21050,286548.09
52361,358978.23
42021,296471.24
115208,329811.47
96613,558859.2
115336,363648.29
98521,302441.29
51443,284856.85
152789,489774.47
92697,488865.61
396,244524.9
88710,636680.75
56459,416734.3
22071,339831.09
153847,582321.71
102887,712643.02
20471,324149.59
126723,514794.3
26542,312444.83
33179,296505.56
69114,550498.62
74659,382315.67
169817,598971.32
10424,331925.9
156531,442481.86
48479,429929.45
77471,332273.9
133897,386721.83
36669,347678.69
92808,571825.88
180396,592290.6
106941,433704.3
92453,386081.96
172648,630940.08
35241,274193.98
99903,553835.37
180314,579098.82
9925,306041.85
89270,686049.69
151507,358540.08
64945,432542.17
67795,473767.2
22891,283500.57
53983,497774.43
20816,296732.27
42492,321181.73
29308,441347.45
123548,485197.98
156225,455393.09
173093,552432.3
126363,387026.3
1532,265504.51
178143,600603.43
115121,356623.9
166339,571571.74
12647,331487.14
28284,551444.93
156348,394126.49
94807,404577.91
58302,386736.32
41916,265714.9
98002,559394.85
21509,478232.73
171236,487995.13
117645,394884.27
164907,636058.73
10556,324870.75
821,244393.17
153667,398646.01
99786,434194.62
37544,407682.95
66778,372361.26
118079,391311.24
65301,359589.24
78159,410653.47
99209,334761.58
55175,297513.47
178387,598927.71
259,251950.94
23755,355576.31
28925,307189.94
183661,660707.94
104023,423041.33
147584,479846.14
179480,622173.26
989,226867.53
82137,536366.78
79343,441792.97
52881,400325.6
157796,379949.2
60694,274389.18
163246,519715.1
7589,315183.53
168271,665480.94
95096,570512
5678,263693
11132,352410.69
5872,249965.31
114547,335838.56
123744,388612.33
157196,413722.23
92067,372352.82
53497,312448.99
176593,552478.57
40592,362378.47
154890,494066.95
66229,356848.49
93621,408829.13
90965,397413.63
36892,285685.97
182143,682095.63
90218,549471.86
76890,320787.17
179630,597518.35
7252,343719.56
20036,321132.36
59665,455398.36
49560,265253.3
106052,577961.97
185967,717442.69
100388,596167.15
71240,407781.37
132758,402704.33
126882,375009.86
15798,369721.29
84263,558928.47
84359,364985.98
142925,516313.52
95769,417717.96
150795,504960.74
74126,694307.25
49460,369438.67
152031,387680.08
16817,325049.94
23002,311117.58
14366,326446.12
138290,586344
85301,315371.13
55502,401766.04
117067,427601.38
132226,413967.65
44204,413226.94
59721,317246.65
82069,581640.07
27519,288186.18
175062,612106.83
7856,409606.09
50179,299891.15
35488,318422.87
101243,463656.83
166472,519518.89
122966,421322.79
178520,727069.95
100317,697923.4
14089,347772.73
62155,429020.64
178392,598927.71
140697,586547.7
4645,227245.8
85250,379185.04
61570,562950.86
33978,364076.09
151284,480740.67
80160,486528.44
55813,314703.8
83308,513907.99
85912,493684.04
183338,610340.41
43240,452781.65
113890,424935.3
25753,271915.35
27223,258958.21
172322,548326.55
36575,298284.55
110677,544021.33
117224,335306.46
117091,451706.21
12352,306332.5
156200,439613.52
70536,546083.24
14420,340303.76
5078,419476.44
8029,308253.13
18817,374879.35
77262,395192.5
180316,597052.91
84833,431550
152817,398614.17
24970,274675.75
93601,347691.67
14057,341218.58
126761,337334.42
96728,606582.39
117631,396024.87
170039,519715
94713,377820.73
148814,433200.02
92844,524111.7
71786,533762.23
36039,266849.06
113287,374126.31
125378,442918.4
41794,366317.52
84133,594570.43
174089,467470.31
33462,301321.22
158876,452064.3
90847,433205.23
105617,355739.29
104194,576790.83
69178,564567.85
142381,416227.65
80346,384484.15
76175,482826.63
97660,726248.83
73223,433968.88
116207,409367.34
32174,283456.41
34776,329300.66
138716,571050.45
81155,468854.17
35317,287435.17
171331,577875.07
147345,475400.05
33932,360400.98
165578,428973.07
27363,260446.18
137104,418627.93
68596,492581.74
42156,345801.53
124686,473863.91
17018,340564.26
164614,574824.17
42960,340604.94
63099,352646.76
81265,397349.92
112191,418248.79
23090,312877.36
172708,619775.97
36020,319164.33
90623,496200.4
139777,499583.58
7620,305435.03
137497,504267.4
38986,335993.87
180763,634014.65
36277,382688.5
117648,394884.27
23392,304487.82
20979,440770.25
133912,398463.39
155458,497669.9
60863,380832.95
72397,396542.26
40635,344523.08
17859,382055.5
108232,417805.33
87887,551377.59
73495,391297.33
91856,324109.14
143143,356879.64
139533,392042.1
85391,359775.68
74283,381817.17
154589,452172.01
37485,300048.63
117207,335306.46
180327,519342.69
133489,422061.47
165654,663149.41
75924,419969.31
87618,400608.58
34935,299891.15
137010,694600.17
49512,282738.43
55734,364883.99
106001,593945.37
73400,414114.44
6751,297555.95
36165,298827.95
116202,360186.36
138700,468160.96
124933,529066.67
145766,454592.7
86804,394118.42
170802,588166.47
130328,374018.19
7773,352720.94
180092,476493.55
162116,427907.26
46224,295344.19
185784,593509.25
120809,449051.98
141548,373884
41326,299071.6
168633,567937.12
14509,310144.87
7818,327045.28
77833,463238.72
145273,359251.83
58309,359199.58
55716,316813
46442,316230.36
51607,595921.64
38554,241707.27
97901,546484.01
46371,324592.1
153780,686066.94
136919,499101.64
154747,423537.57
8095,321683.83
73891,610755.2
123857,551055.19
125834,616787.57
15263,296363.66
15924,386777.83
137970,513100.04
177756,712150.59
51332,358461.93
45570,434628.74
71255,407781.37
87679,415619.61
168582,507528.95
114496,444532
95859,518363.05
97523,533920.85
25997,289178.7
99528,312899.64
52822,330159.11
20106,390697.31
47620,343370.58
98864,443679.26
73295,397016.7
86195,417145.69
45264,358776.56
115902,497099.46
161807,524427.51
80664,378288.7
78707,434269.43
57065,595921.64
181426,744836.92
26126,466207.73
99535,312899.64
46446,316230.36
120851,445441.35
99797,393084
53517,294178.93
13175,432495.54
40462,343832.06
29418,272046.04
149716,401403.31
37690,300585.98
148508,569193.05
119868,379763.81
112666,551239.24
89794,440743.37
57363,598541.48
90996,533775.58
133535,374059.53
153642,602379.95
18750,299328.91
72412,396542.26
80518,433248.61
44749,338733.46
35683,375608.87
82518,386033.67
21196,386602.1
177212,560975.61
27147,297562.88
48336,431764.93
3856,288985.58
2989,325942.67
89009,395060.74
91195,406561.17
61262,570341.84
8678,280738.77
152939,561707.6
73617,472729.15
15370,286798
30786,350825.62
138286,475658.6
16215,374080.76
12978,348604.54
170540,533424.01
12614,394106.79
41065,311041.81
101716,364899.98
169473,627861.13
155485,703739.43
124092,611670.82
171158,467152.87
34322,378993.52
61330,411038.84
160830,598980
12371,385819.39
70257,356542.9
2520,334609.14
118280,303237.06
99672,440616.8
50974,369880.02
98805,341323.8
76754,339656.4
164921,636058.73
137258,395195.44
77108,318923.45
161941,507426.58
80566,446315.15
3889,559172.03
92444,386081.96
24171,315265.98
176074,612170.16
179132,673136.75
117881,448196.33
25173,384683.96
54953,389978.16
142766,489774.47
137513,710294.83
14036,302395.64
43092,328416.34
4835,226675.91
121135,475083.05
183148,699560.59
39636,309071.43
110847,425384.93
157441,500762.62
84260,613947.38
144552,747642.48
1453,293032.98
169337,549046.06
126153,447543.06
69043,414094.5
44980,318740.28
151879,559687
23850,448798.74
169011,480138.81
36054,300777.4
162449,688105.84
159423,394024.36
180166,670305.47
85655,364431.68
108189,394067.96
21605,394949.65
102405,633838.67
51557,357089.87
171073,483551.41
34310,355521.75
141467,489774.47
166489,397912.45
135787,461253.52
77373,365975.39
3985,431044.03
62350,388528.63
81335,423706.58
139715,403426
139248,342607.22
65491,362922.09
105008,492493.61
157783,586958.49
14931,322317.21
166081,577864.44
68114,368891.92
43381,303444.6
45639,287889.82
100230,435130.03
102209,511841.99
10087,346734.75
23815,282840.13
113212,423314.87
12836,313507.33
171713,472332.71
121024,388328.37
65705,408878.09
141490,500817.7
131515,493333.95
144496,423123.31
17985,301273.8
143326,472918.48
120581,525014.94
21474,406196.32
19726,275041.16
58227,346135.69
113527,444555.6
42452,555527.46
140076,397123.26
149221,389578.91
115930,414285.13
159235,482941.92
37674,300585.98
2613,239573.36
115451,514202.52
13281,344840.8
104358,499336.54
65423,566866.18
51929,299891.15
54049,332257.15
70397,407418.78
33820,364321.2
152616,580661.64
127860,412922.17
30345,297641.43
54667,326006.26
159674,429886.01
122508,597052
4461,307091.54
123929,521503
168906,470082.58
173067,430688.1
99661,440616.8
126528,374998.67
160955,668726.87
122348,431584.35
142553,581504.02
83627,424828.07
45520,439730.3
49963,241971.79
84980,497694.21
94348,518083.04
127030,415687.39
65870,413599.65
63524,456271.44
91237,311153.67
42223,355355.28
21454,395897.38
93272,536942.91
90984,505920.55
150289,481536.05
160841,414672.2
27429,255515.38
31869,352802.06
104531,507127.8
59007,413392.77
26112,338097.03
70799,601789.52
143056,386283.22
116586,501093.75
62957,482992.17
6844,371856.19
3549,258633.31
21051,286548.09
25985,289178.7
12964,348604.54
4979,552159.36
85341,449799.99
126071,620357.05
54414,276816.82
2244,298322.66
137913,498549.48
73005,459457.28
46809,390935.09
66838,376247.62
42488,281210.84
47670,352699.8
59361,336846.65
16670,352846.43
177883,559463.45
143106,405259.05
91657,345885.33
117419,501558.08
127497,361451.85
65218,386221.24
136183,685943.75
107739,407799.42
178316,693472.23
106672,388977.08
165109,488295.64
163908,511094.6
3803,243303.07
88226,521128.42
78629,407026.89
56567,321676.67
96101,450332.88
134401,439556.14
103112,428193.67
143304,549848
11650,308075.67
156337,461272.68
45561,275295.49
185487,629708.9
107657,378406.6
150941,418116.01
119104,504461.58
4996,294273.89
78804,420727.34
178103,622748.67
77950,475033.83
54529,362949.1
114995,314597.49
61184,318063.9
64728,397386.41
47286,405116.64
153214,509054.37
18577,285429.88
22248,296946.66
97077,356841.15
120250,423309.68
4385,309795.9
167043,519379.83
41415,342047.89
68771,404839.88
131281,476527.21
72273,384208.73
150853,692904.24
45843,373026.55
79867,392289.72
92735,450966.48
100081,480218.86
138670,396079.08
135039,492065.68
3809,413718.9
104504,434700.5
24475,365123.07
111532,412923.9
131342,433070.46
82226,354040.77
121698,358268.22
37190,312685.18
161251,459584.84
118638,359652.97
33342,319417.61
76775,305994.48
31922,296154.99
138240,482881.74
96954,409911.05
45417,271610.78
10304,349372.57
58144,466674.7
161750,465136.71
163025,564745.71
156658,554046.26
47867,322079.75
117601,402797.96
88659,400449.49
43779,415989.79
106017,703037.37
41140,318285.67
91371,388219.07
125917,664589.34
149962,462051.26
143964,400498.39
74626,453131.46
150406,489062.35
112146,592114.27
89594,364346.61
76414,520896.05
53424,281123.42
165010,549690.51
51013,316469.16
125519,430264.85
143881,451716.12
13098,310402.95
8941,378511.01
109327,476242
61811,676277.37
125350,465449.1
153700,480656.14
106367,359845.33
85915,607870.6
104152,555673.5
46891,263000.05
11633,399456.08
11689,307600.67
9564,344178.69
179532,598331.03
15119,264868.49
73020,488418.61
135978,357033.08
42050,307726.14
13750,329009.51
116422,480153.5
136570,392487.24
159522,687672.67
154998,385514.37
114853,393524.71
42605,319062.74
40526,322801.15
121328,443296.64
12526,296550.96
56751,539342.84
61775,563509.66
44531,350514.24
5753,267642.76
84213,420160.22
111826,354058.05
177083,723913.83
103514,423682.27
74844,423651.78
58728,391335.04
13712,418479.91
103291,357354.53
84353,364985.98
115073,364781.11
47256,390930.33
163349,396313.95
18222,363818.47
130233,457789.53
130907,347337.49
116548,336278.2
51308,298060.31
45236,375758.21
48984,298571.92
74060,584188.16
34392,304411.17
80607,415181.72
131745,654839.53
123440,433938.38
151624,440425.18
120069,372173.96
159257,504496.33
156296,462365.25
47881,393048.33
174248,656778.6
109498,355361.24
177357,664185.8
35626,374239.81
55427,405173.33
135996,376728.43
51947,265867.15
49115,336322.46
141883,442226
57453,407605.87
174125,660272.95
30649,305565
86023,608427.49
140197,672319.64
89689,425548.1
182871,550423.17
42053,389264.17
85123,466829.07
156217,530065.05
91738,528187.02
61650,584259.83
134659,481245.05
66858,306858.85
128402,314377.85
175668,623245.71
12279,288497.04
78168,410653.47
11108,252810.79
124316,562112.62
130946,485662.96
182789,519756.89
159756,565415.07
94285,505811.69
61444,665049.55
165658,663149.41
48462,428487.6
144457,428996.06
149455,477257.49
72984,423565.36
143777,497117.13
118707,421665.24
72468,468338.47
168194,520318.03
96365,441895.57
14238,345115.84
168436,442279.04
159189,429082.23
27894,271969.12
179055,711379.06
182324,565279.22
95122,415583.51
127803,460734.49
48971,298571.92
142517,547696.63
114250,486463.7
19377,259951.25
158230,545097.17
6011,306724.17
118060,476397.32
144603,475487.64
21348,368036.14
86592,469486.89
124023,517062.19
179314,583067.81
136239,395173.43
57227,523643.54
157181,473582.31
153575,412698.3
19545,276114.05
94076,374889.9
110344,417274.21
89261,597118.3
109644,377235.77
76451,312822.97
6286,309979.18
120290,410666.87
49001,293994.19
13820,387115.1
183794,610098.24
10099,346734.75
88928,391297.33
64243,407423.28
26551,312444.83
160549,465741.55
181011,733106.55
33721,307237.05
148238,491311.52
133496,480616.57
146110,496681.24
142522,547696.63
181313,693990.93
88354,494701.9
179507,479177.32
146356,454871.87
182138,574355.03
7078,273565.35
26327,251280.79
43157,324747.05
160398,630183.96
109459,580804.27
49399,282242.51
35371,310090.8
62156,429020.64
16340,335081.75
14727,288436.56
88492,503957.12
180391,574110.83
112920,398396.51
174504,580695.41
2369,225512.6
17790,299465.02
67247,308986.91
90397,483572.11
91641,396383.13
80937,365248.76
124038,450551.57
24248,309337.62
124604,362908.42
77069,392515.44
37715,295030.24
159225,482941.92
95976,684820.94
78286,570809.06
114681,344487.99
136531,556107.93
122243,392024
54636,470686.43
130402,459996.25
35264,335925.04
117680,414287.25
171917,589168.78
88351,494701.9
140942,408297.64
134411,489591.12
17344,306436.61
148564,489774.47
73234,518846.97
117425,516431.41
56580,330294.44
104322,601042.75
21985,357558.6
57140,288014.34
148652,418894.44
147393,542296.43
142069,487774.94
59854,489774.47
116435,357275.65
131449,475063.53
161892,641191.8
64717,461388
131626,433760.67
1295,249114.4
164130,657896.38
52686,323907.01
27624,352110.94
86489,596351.9
170160,467152.87
142876,386628.08
104729,344675.04
53144,400818.31
33058,316113.65
23296,301397.41
156449,440664.72
63795,323776.77
93613,408829.13
91576,346224.69
90370,527568.13
157533,449612.24
11217,269434.55
53618,312652.41
36769,377639.2
170671,668978.87
107486,381725.97
51961,265867.15
37231,374554.95
120168,499631.94
11023,355007.16
85880,488036.72
39434,322136.38
2273,248482.46
18777,299197.82
7130,294642.57
111006,565045.17
165389,449695.83
48807,284986.84
111956,387934.41
7452,290380.56
126326,479088.66
71265,583994.07
94935,455439.33
7625,305435.03
38645,300987.22
91715,381278.1
133218,416761.49
43077,334960.05
90411,679366.87
120601,414031.44
86643,349120.01
171247,416363.16
58914,363465.05
94069,468017.28
76440,312822.97
45349,399051.79
82265,454428.84
177129,595562.22
78118,438274.48
167664,605593.72
10343,366893.05
111344,357706.07
151022,636151.45
109799,430290.56
67616,464324.68
100848,437783.2
96153,482237.81
40132,291232.71
150917,407702.15
182212,478220.02
132628,406321.14
176508,666550.46
159740,499638.5
37529,283791.55
76203,513605.51
159953,533221.33
143744,441952.27
182856,675457.84
65957,465741.55
177105,723514.96
124908,423427.44
135479,378219.71
170155,467152.87
176226,565024.11
183543,562429.15
49952,241971.79
65832,365600.62
79850,400819.28
154548,562563.13
145031,374851.43
35979,421445.54
108222,437448.75
29240,269353.78
86928,337960.81
43868,476157.62
48375,390674.79
32279,317163.36
167019,510158.2
108716,453657.95
181726,728198.37
82129,697846.82
101546,424534.6
30938,307439.7
176169,662448.56
183102,729583.15
104433,368694.92
149616,387195.06
27942,331154.72
74591,382125.17
180378,482516.82
43264,382787.43
83538,529179.66
90517,526220.73
160920,433136.95
24192,315265.98
35803,354092.9
126997,460536.57
39060,379625.85
69786,605611.77
172738,596960.43
185781,566109.17
40777,297973.87
5578,227790.78
134622,442177.2
18530,293162.61
11120,293687.88
97449,419858.57
151585,732374.03
100790,433236.63
65706,408878.09
119045,479982.91
153798,377736.65
18457,284885.94
103742,518399.22
145366,469497.4
35521,245768.18
124027,679594
64804,330678.61
184642,550570.3
132402,518504.54
1039,263691.48
172289,668781.12
100166,577046.56
5669,332562.94
127767,428670.1
175951,556342.76
68959,436652.53
1760,275038.43
61738,681570.88
23031,296727.57
88270,470743.15
166058,592831.09
59647,309996.32
129055,645158.89
70170,352743.46
85049,443522.24
159630,520879.97
92793,488865.61
14245,345115.84
132037,417617.31
179820,596306.25
26017,327129.36
38600,241707.27
168777,610893.49
16172,381523.54
33306,335909.73
54420,276816.82
144959,384964.71
156299,502185
120812,449051.98
141354,476410.26
177100,723514.96
10819,309435.27
44580,412577.15
99138,332299.08
3344,276062.65
2017,287116.63
57342,350841.89
179264,705968.74
15347,286798
84281,594632.85
105283,401305.47
37638,339937.34
65470,405323.72
2891,383660.08
68134,438750.77
126024,558902.74
115159,437177.73
67019,528164.22
54923,529554.74
94164,443825.94
44548,393454.6
148451,493217.64
136371,389976.26
10167,316197.05
124826,535057.36
152906,435458.79
136249,524346.62
167051,537897.26
54754,304863.01
92495,410310.62
38964,363649.46
150157,566968.23
23994,290098.97
168612,576152.1
70677,550770.59
66213,313783.25
149511,335104.76
175869,555061.96
13404,360971.24
27642,352110.94
172045,576732.33
114269,546562.03
20496,358494.91
75213,522322.76
30719,322957.39
73927,637875.54
155010,528340.69
170723,647801.29
17562,287787.32
82907,490868.31
105012,492493.61
36111,289482.25
65402,377460.88
157874,423505.92
92213,510329.36
39324,456772.92
185310,601555.22
168954,455778.91
172507,569945.77
152216,393400.97
28884,329757.11
66204,745259.79
18919,315421.51
68801,378794.77
156980,498770.47
162778,465741.55
124756,487200.23
154911,482766.41
40938,280753.05
37450,352116.15
7878,365422.1
93153,439283.15
49559,265253.3
10327,366893.05
30944,307439.7
82196,346726.69
135543,676609.34
81738,423025.7
112771,417059.5
146036,449321.35
36266,339450.67
103479,453475.03
38607,241707.27
5976,351706.67
143659,571579.85
164824,677930.14
163175,438355.97
131996,428374.45
99311,330241.59
104086,410630.51
92875,374473.39
96506,441895.57
106226,427356.14
122431,502305.37
101622,465241.74
15476,297919.64
91813,322292.67
29857,355082.33
21264,300821.26
37996,446429.06
121426,533471.38
7951,308482.83
53163,400818.31
66272,365536.01
89711,388747.74
70618,551889.68
18127,306071.58
56623,263606.38
114786,472689
51258,295406.97
80833,469768.8
145646,607129.45
16528,298086.6
59288,595921.64
156894,513469.37
75855,483218.42
146034,449321.35
87536,562357.45
41235,323134.76
159297,539118.84
172172,523886.07
100399,682747.38
4019,309047.3
100450,589705.3
82489,386033.67
124793,555047.54
44302,257353.18
144387,445347.87
99170,349649.38
184739,569098.93
117077,563841.49
99974,543861.46
58810,395004.57
113944,391411.26
32852,292278.3
12113,244336.52
72541,532520.22
20950,353572.13
8774,283680.65
102477,484049.59
7658,311291.32
87209,375078.33
66944,466572.04
36584,359232.22
78507,550195.55
77271,412928.42
185662,653393.47
61320,375804.49
136859,383533.4
47534,390710.38
42681,285623.3
185058,672476.1
119930,573157.83
134660,481245.05
100055,516538.22
180404,644667.01
147235,569193.05
183777,604989.07
95534,419449.33
112398,415416.31
28626,320202.19
185020,611264.56
52970,255515.38
22920,297194.45
166016,483374.34
8874,285775.7
123565,423094.47
97354,405952.85
130814,376952.39
142936,410341.58
179047,601158.43
786,244393.17
6404,313810.84
92888,653272.96
81550,435864.29
145157,700092
172971,416413.76
139648,432922.58
120602,414031.44
139171,335534.3
90018,408093.72
133173,516916.35
25994,289178.7
68557,452145.37
126648,485184.55
181307,676158.36
144427,413725.14
128802,370714.72
380,237858.6
39394,346711.65
156354,493240.22
60920,388603.73
161242,554939.83
26538,315806.54
112872,469807.54
144565,607310.48
168230,700629.31
82130,697846.82
174287,670764.76
169829,598971.32
4451,232267.19
126626,580972.35
82714,374922.31
166778,549480.51
185390,713699
34535,400160.63
181149,664113.33
121980,425716.08
76243,350864.35
64569,433705.42
130446,347354.14
134005,343081.76
105254,401509.8
105022,589268.57
185256,590206.22
147099,492718.5
39982,271625.95
119540,553361.37
178197,747674.16
67622,493986.39
86491,596351.9
13835,300183.32
40309,430004.67
80994,342718.82
115621,454031.86
150346,413644.31
44328,302524.53
153332,578863.71
23471,313554.96
85491,674700.66
71734,476570.99
77129,346678.45
148805,506878.55
105273,534080.27
59996,392436.1
74245,360954.85
108958,524652.11
5967,447548.52
69415,683247.43
138651,481353.5
29943,283530.12
149237,382367.59
71242,407781.37
78610,429017.64
24775,285643.41
67241,482349.33
53712,285320.85
177693,568476
97562,403681.49
64922,662420.36
52209,290809.68
161762,563129.25
49320,587122.87
172009,521461.55
41373,286856.19
98198,364879.27
112553,394577.38
127947,583033.83
115626,531707
109039,501220.91
679,253923.64
153227,499475.85
109887,358657.84
8655,285635.01
58996,413392.77
44861,317731.63
159451,632488.97
143878,451716.12
25879,286816.99
22370,312842.89
48538,325162.45
135383,512046.67
43547,429132.43
99762,424511.12
167476,670949.27
69677,449389.55
77283,418542.47
60879,387091.57
145716,456942.72
102818,463927.6
3464,288096.9
140980,476196.39
82288,396756.44
44289,257353.18
6159,437527.41
174669,735063.72
153879,544542.96
102404,633838.67
45804,349125.93
147861,465314.26
142742,489774.47
182653,704791.27
11166,312191.81
116796,354762.63
180643,563186.22
30102,319081.77
79086,443379.99
68000,532702.56
123191,396836.1
166665,575788.03
114453,362401.14
178124,584915.92
37678,300585.98
119845,486259.52
36849,274927.88
150627,451700.63
68850,351125.25
76133,473298.23
58202,363247.25
36474,318896.37
180318,584096.68
179182,757712.55
88975,387563.04
71874,439486.67
86635,365898.52
39319,456772.92
3981,296154.03
103592,443275.26
25096,304906.14
50792,267665.03
156267,467634.27
162994,484408.96
154077,429755.4
144485,427270.85
36697,346451.95
68871,351125.25
76977,349794.07
122300,414369.61
157453,548174.38
53718,285320.85
100057,516538.22
12522,296550.96
47991,315153.99
34607,318271.27
185711,658594.34
83136,427744.61
133559,373605.88
55707,427057
137189,386398.63
68206,347562.54
32113,287040.5
6323,295160.32
10996,392846.75
110317,426682.2
48825,284986.84
156351,493240.22
183433,541924.49
10027,354198.16
50584,307861.84
10274,349372.57
39275,428670.1
29828,385806.4
73671,489774.47
89917,487654.36
161578,497164.26
10506,384120.26
148838,613950.53
96332,482366.84
154523,564525.83
6240,366907.05
168769,610893.49
144050,596791.21
103092,370244.93
159616,414481.38
183174,560847.84
27586,297967.98
119200,461915.97
148210,426050.79
140911,407179.06
109088,535014.37
50991,369880.02
158123,572483.68
38075,730197.71
106521,426188.58
17836,310978.23
146508,489774.47
162831,397646.96
165433,393004.29
185521,752374.8
25891,286816.99
107841,616284.94
23186,295409.05
134567,477257.49
53050,256656.06
111896,356223.02
159080,576165.81
177671,568476
139781,513019.56
35393,323359.29
5109,226402.73
136517,401807.07
3548,195774.82
54550,358226.11
172377,605080.5
110543,424704.24
166201,444280.69
73305,397016.7
141297,650604.22
3405,396650.16
170274,649619.91
13800,310590.47
169165,619252.65
65517,511264.26
121389,463099.7
127678,470790.64
154559,516604.81
26402,257978.98
12866,313507.33
54891,333307.49
99468,338057.96
46190,471110
123937,521503
93757,589182.82
86446,608387.27
176445,671214.13
148166,478763.45
161888,680975.95
114729,375540.79
117794,738463.27
85180,411917.88
168268,668546.77
71606,400997.02
41447,363869.73
110225,329282.07
37685,300585.98
90001,461103.81
30142,303247.66
156820,466930
55645,411779.46
16038,391302.69
181961,551586.75
104030,412007.46
52291,446385.08
170120,456179.74
139290,372592.54
102682,408583.86
3932,244991.05
18925,315421.51
16002,285483.63
125739,465055.19
15340,286798
36074,300777.4
163327,499475.85
173159,585317.06
67095,672797.62
113015,481320.28
117227,335306.46
50095,316775.55
2279,306330.3
24050,299359.16
167972,448392.7
8701,260900.52
114548,374885.87
35132,299501.18
93181,397224.55
110196,324536.98
70703,524099.41
51764,334661.92
174798,736861.21
135276,462270.72
70642,526610.15
109895,428842
168145,486868.41
23834,328543.51
165841,474390
177848,601419.64
76192,463690.44
48788,288624.43
183043,652535.66
74811,378873.86
103920,583451.02
176527,719498.03
94038,513631.67
177020,688218.23
150426,492845.25
116514,430384.78
78230,552561.92
5142,222045.09
75536,530689.27
13910,367339.05
123264,422069.34
30629,307377.3
165519,451275.3
33641,339796.34
48578,424852.86
160183,465741.55
8497,315085.87
148246,491311.52
407,244524.9
12338,306332.5
184052,709155.89
40106,406580.6
122225,344701.05
162927,419179.77
45870,280480.19
180610,497353.34
31611,350173.85
84703,336315.67
16650,307417.23
122992,466302.71
4416,355851.4
135981,366990.94
85586,376792.1
133749,412389.17
52271,280663.93
145263,359251.83
56695,305838.52
151505,349093.42
173821,516931.24
85070,320691.14
2529,205360.01
15972,440175.77
4405,290961.37
115252,461760.03
38344,293842.14
61374,421859.85
40884,325333.7
129564,457472.67
184500,509887.82
31911,365888.63
114384,510046.83
175174,623710.87
94948,409049.62
130605,416000.26
146479,489774.47
4772,281062.31
52010,398637.81
151987,376714.6
84116,545937.71
50807,291840.75
116197,360186.36
119063,430664.31
6115,418047.76
153490,617510.64
185170,660575.3
17855,384982.54
111619,510446.41
144007,453918.73
165272,488197.98
12593,313202.19
179429,580040.65
63871,315169.51
122611,575406.67
130512,370182.27
182992,667099.54
160987,446666.04
145469,476434.48
78435,542697.91
146383,505887.81
37006,295034.47
15320,270375.92
159336,411777.07
82824,404341.31
88962,468238.53
140956,407921.58
110830,536812.08
31039,379417.06
174425,571533.79
11904,306852.06
153755,504919.5
83672,414857.71
170338,518070.52
159441,519621.55
38559,241707.27
153425,393038.32
45356,295327.28
124079,681455.06
46892,263000.05
155099,530997.77
863,325350.94
24590,287871.65
120823,513457.96
42763,292779.21
17197,279432.73
104852,327774.02
14870,334582.7
3943,413718.9
60576,356574.97
24605,287871.65
68087,462425.61
119774,590126.99
21079,312502.85
